start,end,Ce_bref_questionnair_lique_centrafricaine,Section_1_OPTIONNE_onnelles_l_anonymat,Quel_est_votre_ge,Sexe,Quelle_est_votre_langue_matern,Quelle_est_votre_langue_matern/sango,Quelle_est_votre_langue_matern/francais,Quelle_est_votre_langue_matern/baya,Quelle_est_votre_langue_matern/banda_banda,Quelle_est_votre_langue_matern/bokoto,Quelle_est_votre_langue_matern/bbanou,Quelle_est_votre_langue_matern/sara,Quelle_est_votre_langue_matern/arabe,Quelle_est_votre_langue_matern/peul_foulfould,Quelle_est_votre_langue_matern/autre,Autre_langue_maternelle,Domicile,Domicile_hors_Centrafrique,Section_2_Exemples_ants_et_incendiaires,Quels_propos_mots_ce_Faites_une_liste,Section_3_Les_lieux_o_se_pro,Section_3_Les_lieux_o_se_pro/facebook,Section_3_Les_lieux_o_se_pro/youtube,Section_3_Les_lieux_o_se_pro/twitter,Section_3_Les_lieux_o_se_pro/whatsapp,Section_3_Les_lieux_o_se_pro/blogs,Section_3_Les_lieux_o_se_pro/sites_d_infos_ou_de_journaux__p_ex__comm,Section_3_Les_lieux_o_se_pro/lieux_de_culte,Section_3_Les_lieux_o_se_pro/lieux_de_travail,Section_3_Les_lieux_o_se_pro/au_march,Section_3_Les_lieux_o_se_pro/transports_en_communs,Section_3_Les_lieux_o_se_pro/tv,Section_3_Les_lieux_o_se_pro/radio,Section_3_Les_lieux_o_se_pro/lieux_de_rassemblement_politiques__socia,Section_3_Les_lieux_o_se_pro/autre,Autre_lieu_o_se_pro_t_la_parole_de_haine,Section_4_Sens_et_c_e_des_propos_haineux,_1_Terme_ou_propos_i_ire_parole_de_haine,a_Terme_propos,b_Ce_terme_en_quelle_langue_,Ce_terme_est_en_langue,c_Quelle_est_sa_tra_traduction_du_mot,d_Qu_elle_est_la_si_fication_de_ce_terme,e_Pourquoi_ce_terme_r_associ_ce_terme,f_Donnez_un_exemple_lis_dans_une_phrase,g_Dans_quel_contexte_ou_que,g_Dans_quel_contexte_ou_que/discours_d_bats_politique,g_Dans_quel_contexte_ou_que/elections,g_Dans_quel_contexte_ou_que/ev_nements_religieux,g_Dans_quel_contexte_ou_que/ev_nements_sociaux_et_culturels,g_Dans_quel_contexte_ou_que/autre,Dans_quel_autre_cont_terme_est_il_utilis,h_A_quel_sujet_ce_terme_est_i,_quel_autre_sujet_c_terme_est_il_utilis,i_Y_a_t_il_un_autre_sans_tre_insultant,_2_Terme_ou_propos_i_ire_parole_de_haine,a_Terme_propos_001,b_Ce_terme_en_quelle_langue,Ce_terme_est_en_langue_001,c_Si_le_terme_n_est_traduction_du_mot,d_Qu_elle_est_la_si_fication_de_ce_terme_001,e_Pourquoi_ce_terme_r_associ_ce_terme_001,f_Donnez_un_exemple_lis_dans_une_phrase_001,g_Dans_quel_contexte_ou_que_001,g_Dans_quel_contexte_ou_que_001/discours_d_bats_politique,g_Dans_quel_contexte_ou_que_001/elections,g_Dans_quel_contexte_ou_que_001/ev_nements_religieux,g_Dans_quel_contexte_ou_que_001/ev_nements_sociaux_et_culturels,g_Dans_quel_contexte_ou_que_001/autre,Dans_quel_autre_cont_terme_est_il_utilis_001,h_A_quel_suject_ce_terme_est_,_quel_autre_sujet_c_terme_est_il_utilis_001,i_Y_a_t_il_un_autre_sans_tre_insultant_001,_3_Terme_ou_propos_i_ire_parole_de_haine,a_Terme_propos_002,b_Ce_terme_en_quelle_langue_001,Ce_terme_est_en_langue_002,c_Si_le_terme_n_est_traduction_du_mot_001,d_Qu_elle_est_la_si_fication_de_ce_terme_002,e_Pourquoi_ce_terme_r_associ_ce_terme_002,f_Donnez_un_exemple_lis_dans_une_phrase_002,g_Dans_quel_contexte_ou_que_002,g_Dans_quel_contexte_ou_que_002/discours_d_bats_politique,g_Dans_quel_contexte_ou_que_002/elections,g_Dans_quel_contexte_ou_que_002/ev_nements_religieux,g_Dans_quel_contexte_ou_que_002/ev_nements_sociaux_et_culturels,g_Dans_quel_contexte_ou_que_002/autre,Dans_quel_autre_cont_terme_est_il_utilis_002,h_A_quel_suject_ce_terme_est__001,_quel_autre_sujet_c_terme_est_il_utilis_002,j_Y_a_t_il_un_autre_sans_tre_insultant,Section_5_Observation_s_g_n_rale_s,Merci_d_avoir_partic_qu_te_Bonne_journ_e,_id,_uuid,_submission_time,_validation_status,_index,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:26:04.301+02:00,2020-10-21T17:48:47.306+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,BA TA LO KATA ; A MBO TI TOUADERA ; A MOUTON,autre,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,BA TA LO KATA ;,autre,,REGARDE LA PROSTITUEE,SIGNIFIE QU'ELLE EST PROSTITUEE,PARCE QUE CELA QUALIFIE NEGATIVEMENT,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,LES QUESTIONS SONT TROP;,,71280424,b8942cc8-003c-4927-99fa-0c7449977e5f,2020-10-21T16:49:32,,133,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:33:54.559+02:00,2020-10-21T21:07:23.605+01:00,,OK,35_44,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,PINDOUNGOU ; NGBONDA TI WALI  A TI BOUBA,sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_travail au_march transports_en_communs lieux_de_rassemblement_politiques__socia autre,0,0,0,0,0,1,0,1,1,1,0,0,1,1,,,,PINDOUNGOU,sango,,BORDELLE,VEUT DIRE QUE LA FAIT LA DEBAUCHE,C'EST QU'ELLE COUCHE AVEC DE MILLIERS DE PERSONNES,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,NGBONDA TI WALI ATI BOUBA,sango,,LA FESSE DES FEMMES  EST DEVENUE DEVENUE COMME DE JOUETS,LA FESSE DES FEMMES  EST DEVENUE DEVENUE COMME DE JOUETS,IL EST ENTRAIN DE VOUS- VOYER LES FEMMES AU LIEU D'UNE,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,ev_nements_religieux ev_nements_sociaux_et_culturels autre,0,0,1,1,1,,conflit_s__actuel_s,,,"PORQUOI LES HOMMES ONT L'HABITUDE D'INSULTER ET DE DENIGRER LES FEMMES COMME PINDOUNGOU , PROSTITUEE? BORDELLE?",,71304797,2a66544d-f3ca-4a2e-bd20-c0f249fd9c91,2020-10-21T20:07:46,,134,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:44:30.896+02:00,2020-10-21T21:10:37.073+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,BATA LO P.D. ; CHAMAROKA ;,autre,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AU QUARTIER,,,"BATA LO, PD .",sango,,REGARDE LE PAR DERRIERE,SIGNIFIE QUE LA PERSONNE EST UN PAR DERRIERE,PARCE QUE CA FAIT DU MAL,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,POURQUOI LES YAKOMA AIMENT TROP LA DISTINCTION ENTRE LEUR ETHNIE ET CELLE DES AUTRES ET N'AIMENT PAS SE MARIER AVEC CELLE DES AUTRES ETHNIE,,71305027,eb1344f1-e1bc-4a47-b2eb-20474e6ef39f,2020-10-21T20:11:06,,135,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:50:14.146+02:00,2020-10-21T21:12:16.010+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,TANGONGO ; KPASSAKARA ; A PINDOUNGOU ;,au_march transports_en_communs lieux_de_rassemblement_politiques__socia autre,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,TANGONGO,sango,,FEMME STERILE,FEMME STERILE,PARCE QUE CA FAIT MAL,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,"NOUS REMERCIONS L'AJEMADEC  POUR CETTE INITIATIVE QUI PERMET DE LUTTER CONTRE LES PAROLES, PROPOS HAINEUX  ET RAMENER LA PAIX EN RCA",,71305267,e1d89ba3-490e-4eb1-ac69-a49287d53481,2020-10-21T20:12:36,,136,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:57:01.602+02:00,2020-10-21T21:15:16.651+01:00,,OK,35_44,feminin,sango autre,1,0,0,0,0,0,0,0,0,1,,autre,,,WALI NDOUMBA ; BORDELLE ; PUTE ;,transports_en_communs lieux_de_rassemblement_politiques__socia autre,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,WALI NDOUMBA ;,autre,,FEMME STERILE,SIGNIFIE QUE LA FEMME STERILE,PARCE QUE C'EST UN MEPRIS A L'EGARD D'UNE FEMME,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71305522,7c57b5d5-f7a7-40c9-b6ed-572f7465504e,2020-10-21T20:15:38,,137,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T05:08:05.032+02:00,2020-10-21T21:20:07.443+01:00,,OK,25_34,feminin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,BOUBA ; PINDOUNGOU ; BORDEL,au_march transports_en_communs lieux_de_rassemblement_politiques__socia autre,0,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,BOUBA,autre,,SOT,SIGNIFIE QUE LA PERSONNE EST SOTTE,ÄRCEQUE CA FAIT DU MAL,BA O BOUBA ZO,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71306008,9bbaede4-60fa-491b-b8e3-4b489d6832d6,2020-10-21T20:20:32,,138,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T06:00:49.117+02:00,2020-10-21T21:25:43.256+01:00,,OK,25_34,feminin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,A MBO TI TOUADERA ; WALI TI A TAXI -MOTO ; A WALI TI BE TI LEGUE ;,facebook sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_rassemblement_politiques__socia,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,A MBO TI TOUADERA,autre,,LES CHIENS DE TOUADERA,SIGNIFIE QUE LES GENS A MASQUES DU COVID-19 SONT LES CHIENS DU PRESIDENT TOUADERA,TERME ASSOCIE A CEUX QUI PORTE DES MASQUES,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,IL FAUT EVITER DE PRONONCER DES PROPOS HAINEUX CONTRE LES AUTRES ET SOUTENONS L'ACTION DE L'AJEMADEC POUR RAMENER LA PAIX DURABLE DANS NOTRE PAYS,,71306450,f2d54b9c-b0ef-4147-8ab6-c7a1dc11384c,2020-10-21T20:26:06,,139,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T09:12:13.310+02:00,2020-10-21T21:29:08.006+01:00,,OK,45_54,feminin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,A TA ZO TI LOUKOUNDOU ; MO VIEUX AWE A ! ; KA MO KOUI MA ;,facebook whatsapp transports_en_communs,1,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,A ZO TI LOUNKOUNDOU,autre,,LES SORCIERS,SIGNIFIE UN INSULTE,PARCE QUE CA FAIT DU MAL,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,POURQUOI LES GENS ONT L'HABITUDE D'INSULTER LES PAPAS DES AUTRES VIEUX SORCIERS,,71306799,91800e75-5c93-491c-881c-3f13b2e26cd4,2020-10-21T20:29:36,,140,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T09:17:26.782+02:00,2020-10-21T21:33:24.106+01:00,,OK,55_64,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,MO KOUI LAWA EH ! ; ZO TI LIKOUNDOU ; VIEUX BABA SO,transports_en_communs lieux_de_rassemblement_politiques__socia autre,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,MO KOUI LAWA EH,sango,,TU MOURA QUAND ?,TOI TU VAS MOURA QUAND ?,PROPOS DE HAINE / VIEUX,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,autre,,,,,,,,,,,,,,,,,,sango,,,,,,,,,,,,,autre,,,,,71307232,57d74a9e-4406-433e-9916-75afec6b4dc0,2020-10-21T20:33:56,,141,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T09:20:30.981+02:00,2020-10-21T21:34:56.886+01:00,,OK,25_34,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,NDANGA KANDO ; MELENGUE TI OMBA ; GANA CAR ;,facebook youtube twitter sites_d_infos_ou_de_journaux__p_ex__comm transports_en_communs lieux_de_rassemblement_politiques__socia,1,1,1,0,0,1,0,0,0,1,0,0,1,0,,,,NDANGA KANDO,baya,,MAUVAIS GROUPE ETHNIQUE,MAUVAISE ETHNIE,PARCE QU'ILS SONT QUALIFIES PARMIS LES GROUPES DE MAUVAISES PERSONNES,,autre,0,0,0,0,1,,conflit_s__actuel_s,,,,,sango,,,,,,ev_nements_sociaux_et_culturels,0,0,0,1,0,,conflit_s__actuel_s,,,,,baya,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,71307396,e5a6cf8a-e48b-474d-895a-73bc68df94ae,2020-10-21T20:35:28,,142,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T09:41:32.539+02:00,2020-10-21T21:41:44.300+01:00,,OK,,feminin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,A FAMILLE ET BOZIZE ; A FAMILLE TI TOUADERA ; PROMOTION CINQ ( 05 ) MILLE,sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_culte lieux_de_travail au_march,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,,,A FAMILLE ET BOZIZE ;,sango,,C'EST CEUX DE LA FAMILLE DE BOZIZE LA,SIGNIFIE QU'ILS APPARTIENNENT A LA FAMILLE DE BOZIZE,CONFLIT POLITIQUE  ET ETHNIQUE / GBAYA,A LA A ZO TI BOZIZE SO MA,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,sango,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,71307937,0abd19ae-62a6-424c-869a-6afe2dfb4ee2,2020-10-21T20:42:28,,143,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T09:47:07.484+02:00,2020-10-21T21:47:24.880+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,autre,CAMEROUN,,A LA GA LAWA E ; BENGUE ; ARABO ;,facebook sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_culte lieux_de_travail au_march transports_en_communs lieux_de_rassemblement_politiques__socia,1,0,0,0,0,1,1,1,1,1,0,0,1,0,,,,ALA GA LAWA E,sango,,DEPUIS QUAND VOUS ETES VENUS ?,CELA VEUT DIRE QUE TU VIENS A PEINE D'ARRIVER ET TU VEUX NIOUS MONTRER QUOI ?,PARCE QUE CA BLESSE,,discours_d_bats_politique elections ev_nements_religieux ev_nements_sociaux_et_culturels,1,1,1,1,0,,conflit_s__actuel_s,,,,,baya,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71308409,1136fe39-51ba-43e1-a2d0-b24d85a8a728,2020-10-21T20:48:08,,144,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T10:57:49.187+02:00,2020-10-22T04:55:26.933+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,KPASSAKARA  ; PINDOUGOU ; BOUBA TI ALA ;,facebook youtube au_march transports_en_communs lieux_de_rassemblement_politiques__socia,1,1,0,0,0,0,0,0,1,1,0,0,1,0,,,,KPASSAKARA,madija,,PUTE,SIGNIFIE QUE LA FILLE EST PUTE,PARCE QUE CA DENIGRE,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,autre,,,,,,ev_nements_religieux ev_nements_sociaux_et_culturels autre,0,0,1,1,1,,autre,,,,,autre,,,,,,,,,,,,,autre,,,IL FAUT UTILISER LES BONNES PAROLES POUR AMENER LA PAIX.,,71326059,69912071-d301-49f7-a8d5-34ec94f21dec,2020-10-22T03:55:53,,145,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T11:01:33.090+02:00,2020-10-22T05:00:40.575+01:00,,OK,25_34,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,TRAMOLE ; KOROKORO ; VOYOU,facebook lieux_de_rassemblement_politiques__socia autre,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,TRAMOLE,autre,,CEUI QUI PRENDS DU TRAMOLE,PRENEUR DE COMPRIME DE DROGUE,CA FAIT DU MAL /,,discours_d_bats_politique,1,0,0,0,0,,autre,,,,,,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,IL FAUT EVITER LES PROPOS QUI ENGENDRENT LA COLERE ET CONDUIT SOUVENT A LA HAINE AFIN DE PROUVER LA PAIX EN RCA.,,71326243,8675a973-caf3-4c1a-9dbd-a403305b4d63,2020-10-22T04:01:08,,146,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T11:05:57.373+02:00,2020-10-22T05:08:08.188+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,DOYONRO ; LINDA TI MO ; CHEGUE TI MO ;,facebook lieux_de_rassemblement_politiques__socia autre,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,DOYONRO,francais,,,TON ANUS,PARCE QUE CA FAIT DU MAL /  ADOLESCENTE,,discours_d_bats_politique ev_nements_religieux ev_nements_sociaux_et_culturels,1,0,1,1,0,,autre,,,,LINDA TI MO,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71326507,f439de7e-2284-4885-8239-1def91838650,2020-10-22T04:08:35,,147,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T11:54:11.939+02:00,2020-10-22T05:18:15.503+01:00,,OK,,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,TI ALA NGA GBA ! ; A KE OUNDJI ANDE ; PINDOUNGOU LA ;,blogs sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_travail au_march transports_en_communs tv radio lieux_de_rassemblement_politiques__socia autre,0,0,0,0,1,1,0,1,1,1,1,1,1,1,QUARTIER,,,TI ALA NGA GBA,autre,,AU MOINS VOUS LA BAS;,CECI MONTRE QUE CEUX DE L'AUTRE COTE SONT MIEUX QUE CEUX QUI SONT ICI,CELA CREE QUE CEUX DE L'AUTRE COTE SONT MIEUX QUE CEUX QUI SONT ICI ACAUSE DE LEUR POSITION SOCIO-PROFESSIONNELLE,,autre,0,0,0,0,1,,autre,DISCUSSION DEBAT,,,,sango,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,,,,"IL FAUT UTILISER LES PAROLES DE PAIX POUR APPORTER POUR LA PAIX EN RCA, C'EST APPORTER LA PAIX EN RCA , C'EST TRES IMPORTANT .",,71327012,3f14f9e7-3c2f-4cc4-b048-1418736bec7f,2020-10-22T04:20:25,,148,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T12:13:40.283+02:00,2020-10-22T05:21:41.135+01:00,,OK,18_24,,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,MARA MO ! ;  KPANDA ;,facebook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,TU ES RIEN,francais,,,TERME DE MEPRIS,TERME DE RABAIS A L'EGARD D'UNE PERSONNE,,ev_nements_religieux ev_nements_sociaux_et_culturels autre,0,0,1,1,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,IL FAUT QUE CHAQUE CITOYEN UTILISE DES PROPOS DE PAIX DANS NOTRE PAYS .,,71327062,d1259444-4b98-425a-b9c7-b3cdd9ca8b68,2020-10-22T04:21:56,,149,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T12:37:04.338+02:00,2020-10-22T05:23:32.812+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,DOYONRO ; LINDA TI MO ;CHEGUE TI MO,facebook youtube sites_d_infos_ou_de_journaux__p_ex__comm transports_en_communs lieux_de_rassemblement_politiques__socia autre,1,1,0,0,0,1,0,0,0,1,0,0,1,1,,,,DOYONRO,sango,,TON ANUS,"C' EST LE FAIT D'INSULTER L'ANUS D'UNE PERSONNE CIBLES ,SANS LES JEUNES ET LES VIEUX",PARCE QUE C'EST UN INSULTE,DOYONRO TI MO,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,LINDA TI MO,sango,,CLITORIS D'UNE FEMME,C'EST UNE SORTE D'INJURE A L'ENDROIT DES FILLES,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,JUSTE LA PAIX EN RCA EN BANISSANT LES PROPOS QUI SOULEVENT LA HAINE,,71327145,b048cab4-db3d-4f52-a656-0fb77b9f1a6b,2020-10-22T04:23:44,,150,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T13:17:53.605+02:00,2020-10-22T05:25:23.649+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,GODOBE ; BALAKA ; SELEKA ;,facebook sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_travail au_march transports_en_communs lieux_de_rassemblement_politiques__socia autre,1,0,0,0,0,1,0,1,1,1,0,0,1,1,,,,GODOBE,sango,,VOYOU,CELUI QUI PRATIQUE LE VOYOUTISME,"LE TERME EST CHOQUANT , CECI CIBLE LES JEUNES GENS",TU ES UN VOYOU / GODOBE,ev_nements_sociaux_et_culturels,0,0,0,1,0,,ins_curit,,,,BALAKA,sango,,REBELLE,CECI  DESIGNE CEUX ONT TENU LES ARMES DANS DANS LE PASSE ET SONT CONSIDERES COMME LES REBELLES,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71327193,709468b4-eccd-41bc-a729-7b4f717d5823,2020-10-22T04:25:46,,151,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T13:49:28.516+02:00,2020-10-22T05:27:37.423+01:00,,OK,45_54,masculin,sango bbanou peul_foulfould autre,1,0,0,0,0,1,0,0,1,1,,autre,VAKAGA,,ZO TI LOUKOUNDOU ; ZO TI FANGO ZO ; MO VIELLE AWE,sites_d_infos_ou_de_journaux__p_ex__comm au_march transports_en_communs radio lieux_de_rassemblement_politiques__socia,0,0,0,0,0,1,0,0,1,1,0,1,1,0,,,,ZO TI LOUKOUDOU,sango,,UN ASSSASSIN,CELUI QUI TUE UNE PERSONNE,QUALIFICATION NEFASTE CAR CEA EST SANS PREUVE / VIEUX,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,IL FAUT TENIR DESPROPOS QUI PEUVENT CONDUIRE A LA PAIX EN AIDANT L'AJEMADEC A LUTTER CONTRE LES PROPOS HAINEUX.,,71327257,c078af78-5dd5-4b43-88c6-11e5ada3630f,2020-10-22T04:27:56,,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T20:04:01.111+02:00,2020-10-22T05:31:14.942+01:00,,OK,35_44,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,TU ES YAKOMA ; TU ES GBAYA ; A MANDJA ;,facebook sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_travail transports_en_communs lieux_de_rassemblement_politiques__socia autre,1,0,0,0,0,1,0,1,0,1,0,0,1,1,,,,TU ES YAKOMA ;,autre,,DISCRIMINATION ETHNIQUE,DISCRIMINATION ETHNIQUE,PARCE QUE CA MARQUE UNE DISCRIMINATION,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,MERCI POUR UNE TRES BONNE INITIATIVE DE LA PART DE L'AJEMADEC,,71327396,4a32b6dd-cbef-4f28-afc6-e180c9b4b3fe,2020-10-22T04:31:34,,153,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T20:07:34.794+02:00,2020-10-22T05:34:31.343+01:00,,OK,25_34,masculin,francais autre,0,1,0,0,0,0,0,0,0,1,,bangui__ac,,,BANDA ; KIRDIBASSE ;,sites_d_infos_ou_de_journaux__p_ex__comm lieux_de_travail autre,0,0,0,0,0,1,0,1,0,0,0,0,0,1,DANS LES RUES,,,BANDA,sango,,NON MUISUMAN,UN NON MUSULMAN,PARCE QUE CA FAIT DU MAL,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,autre,,,,,,autre,0,0,0,0,1,,autre,,,,,71327528,e63ffe31-9030-4cb0-bed9-01ff0e682e85,2020-10-22T04:34:52,,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12T20:21:33.370+02:00,2020-10-22T05:36:20.268+01:00,,OK,18_24,masculin,sango,1,0,0,0,0,0,0,0,0,0,,bangui__ac,,,BA TA LO ! ; TAXI MOTO ; TRAMOLE  ;,facebook sites_d_infos_ou_de_journaux__p_ex__comm transports_en_communs lieux_de_rassemblement_politiques__socia autre,1,0,0,0,0,1,0,0,0,1,0,0,1,1,ECOLE / UNIVERSITE,,,"BATA LO ,TAXI MOTO",francais,,,"LA PERSONNE N'EST QU'UN SIMPLE CHAUFFEUR , SANS IMPORTANCE",CECI DEVALORISE UNE PERSONNE,,autre,0,0,0,0,1,,autre,,,,,m_baka,,,,,,ev_nements_sociaux_et_culturels autre,0,0,0,1,1,,autre,,,,,sango,,,,,,autre,0,0,0,0,1,,autre,,,,,71327581,39fc4121-15da-4088-b15e-29c642bcf3c1,2020-10-22T04:36:49,,155,,,,,,,,,,,,,,,,,,,,,,,,,,
